Time,T-Bills,VWD Index ,CPI,Risk-free Rate,VW Return,Inflation,Excess TBill,Excess VWD,Date
1971.25,93.44928,84.704,94.422371,0.002758847451326314,0.03334105964304437,0.0033388071058066708,-0.9730909999999966,-9.718371000000005,710430.0
1971.3333333333333,93.723373,81.621,94.89373,0.002933067007043751,-0.03639733660748015,0.0049920267306145785,-1.1703570000000099,-13.27273000000001,710528.0
1971.4166666666667,94.073433,81.876,95.443649,0.003735034162716265,0.0031241959789761174,0.005795103638564829,-1.3702159999999992,-13.567648999999989,710630.0
1971.5,94.45153,78.578,95.67939,0.004019168727477087,-0.04028042405588941,0.002469949572024477,-1.2278599999999926,-17.101389999999995,710730.0
1971.5833333333333,94.893372,81.918,95.915047,0.004677976100545899,0.04250553590063381,0.002462986020291343,-1.0216750000000019,-13.997046999999995,710831.0
1971.6666666666667,95.241989,81.508,95.993607,0.003673776077848771,-0.005005005005005137,0.0008190581400642588,-0.7516179999999935,-14.485607000000002,710930.0
1971.75,95.592133,78.193,96.150711,0.0036763616937903324,-0.04067085439466062,0.0016366089879298307,-0.5585779999999971,-17.957711000000003,711029.0
1971.8333333333333,95.948097,78.093,96.307861,0.0037237792361009474,-0.0012788868568796993,0.001634413291026017,-0.3597639999999984,-18.214861,711130.0
1971.9166666666667,96.301949,85.22,96.700592,0.0036879522477656764,0.09126298131714744,0.00407787065273932,-0.39864300000000696,-11.480592000000001,711231.0
1972.0,96.579323,87.639,96.779099,0.0028802532335042244,0.02838535555034026,0.0008118564568870673,-0.19977599999999995,-9.140099000000006,720131.0
1972.0833333333333,96.818832,90.385,97.25042,0.0024799200549376205,0.03133308230354077,0.004870070137768107,-0.43158800000000497,-6.86542,720229.0
1972.1666666666667,97.082863,91.174,97.40757,0.002727062437605143,0.008729324556065735,0.0016159313245125465,-0.32470700000000363,-6.23357,720330.0
1972.25,97.362358,91.675,97.643188,0.002878932402312828,0.005494987606115675,0.0024188879775975123,-0.2808299999999946,-5.968187999999998,720428.0
1972.3333333333333,97.655792,93.176,97.957443,0.00301383415549575,0.016373056994818707,0.003218401676930119,-0.30165099999999256,-4.781442999999996,720531.0
1972.4166666666667,97.942413,91.229,98.1931,0.00293501280497522,-0.020895938868378153,0.0024057079562601826,-0.2506869999999992,-6.964100000000002,720630.0
1972.5,98.248291,90.841,98.585869,0.0031230392496046913,-0.0042530335748501595,0.003999965374349127,-0.3375780000000077,-7.744869000000008,720731.0
1972.5833333333333,98.529297,94.109,98.743019,0.0028601617100902548,0.03597494523398026,0.0015940418398097344,-0.2137220000000042,-4.634019000000009,720831.0
